Category,Organization,Filed,Sub-Docket,Accession,Description
Filed By,Resale Power Group of Iowa,09/19/2022,0,20220919-5129 Go to Doc InfoGo to File List,Reply Comments of the Resale Power Group of Iowa under RM21-17.
Filed By,Interwest Energy Alliance,09/19/2022,0,20220919-5131 Go to Doc InfoGo to File List,Reply Comments of Interwest Energy Alliance under RM21-17.
Filed By,PPL Electric Utilities Corporation on behalf of the Indicate,09/19/2022,0,20220919-5132 Go to Doc InfoGo to File List,Reply Comments of the Indicated PJM Transmission Owners under RM21-17.
Filed By,Southern Renewable Energy Association,09/19/2022,0,20220919-5133 Go to Doc InfoGo to File List,Comments of the Southern Renewable Energy Association under RM21-17.
Filed By,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",09/19/2022,0,20220919-5134 Go to Doc InfoGo to File List,"Reply Comments of Hannon Armstrong Sustainable Infrastructure Capital, Inc. under RM21-17."
Filed By,Xcel Energy Services Inc.,09/19/2022,0,20220919-5135 Go to Doc InfoGo to File List,Reply Comments of Xcel Energy Services Inc. under RM21-17.
Filed By,"Southern Company Services, Inc.",09/19/2022,0,20220919-5136 Go to Doc InfoGo to File List,"Reply Comments of Southern Company Services, Inc. under RM21-17."
Filed By,ISO New England Inc.,09/19/2022,0,20220919-5139 Go to Doc InfoGo to File List,Reply Comments of ISO New England Inc. under RM21-17.
Filed By,Eversource Energy Service Company,09/19/2022,0,20220919-5097 Go to Doc InfoGo to File List,Reply Comments of Eversource Energy Service Company under RM21-17.
Filed By,California Municipal Utilities Association,09/19/2022,0,20220919-5220 Go to Doc InfoGo to File List,Reply Comments of the California Municipal Utilities Association under RM21-17.
Filed By,Fervo Energy Company,09/20/2022,0,20220920-5003 Go to Doc InfoGo to File List,Reply Comments of Fervo Energy Company under RM21-17.
Filed By,VEIR Inc.,09/20/2022,0,20220920-5004 Go to Doc InfoGo to File List,Reply Comments of VEIR Inc. under RM21-17.
Filed By,"LS Power Grid, LLC",09/20/2022,0,20220920-5016 Go to Doc InfoGo to File List,"LS Power Grid, LLC submits Errata to Partial Reply Comments under RM21-17."
Filed By,U.S. Department of Energy,09/20/2022,0,20220920-5119 Go to Doc InfoGo to File List,Supplement to Comments of United States Department of Energy to Notice of Proposed Rulemaking under RM21-17.
Filed By,New Jersey Board of Public Utilities,09/30/2022,0,20220930-5391 Go to Doc InfoGo to File List,Motion for Leave to Reply and Reply of the New Jersey Board of Public Utilities under RM21-17.
Filed By,Massachusetts Attorney General Maura Healey,10/03/2022,0,20221003-5144 Go to Doc InfoGo to File List,"Massachusetts Attorney General Maura Healey submits Request to Update Service List under AD16-16, et. al."
Filed By,Massachusetts Attorney General Maura Healey,10/06/2022,0,20221006-5115 Go to Doc InfoGo to File List,"Massachusetts Attorney General Maura Healey submits Request to Update Service List under ER18-1509, et. al."
Filed By,"Institute for Policy Integrity, New York University School o",10/17/2022,0,20221017-5030 Go to Doc InfoGo to File List,"Request to Update Official Service List Information of Institute for Policy Integrity at New York University School of Law under AD21-9, et. al."
Filed By,Public Service Commission of West Virginia,10/17/2022,0,20221017-5016 Go to Doc InfoGo to File List,Comments of Public Service Commission of West Virginia re the Long-Term Regional Transmission Planning Rules under RM21-17.
Filed By,K&L Gates LLP,10/21/2022,0,20221021-5060 Go to Doc InfoGo to File List,"Request to Update Official Service Lists of K&L Gates LLP under EL11-66, et. al."
Filed By,UNITED STATES SENATOR,10/21/2022,0,20221021-4003 Go to Doc InfoGo to File List,Comments of United States Senator Martin Heinrich et al under RM21-17.
Filed By,Advanced Energy Economy,11/07/2022,0,20221107-5031 Go to Doc InfoGo to File List,"Advanced Energy Economy submits Request to Update Service List under AD16-16, et. al."
Filed By,MEMBER OF CONGRESS,11/21/2022,0,20221121-4002 Go to Doc InfoGo to File List,"Comments of Congress Member Jared Huffman et al re Transmission Notice of Proposed Rulemaking Addressing Planning, Cost Allocation under RM21-17."
Filed By,New Jersey Board of Public Utilities,11/28/2022,0,20221128-5086 Go to Doc InfoGo to File List,Motion to Lodge of the New Jersey Board of Public Utilities under RM21-17.
Filed By,"Institute for Policy Integrity, New York University School o Harvard Electricity Law Initiative",12/06/2022,0,20221206-5140 Go to Doc InfoGo to File List,Supplemental Comments of Harvard Electricity Law Initiative et al. under RM21-17.
Filed By,Portland General Electric Company,12/07/2022,0,20221207-5141 Go to Doc InfoGo to File List,"Portland General Electric Company submits Request to update official service list under ER07-1280, et al."
Filed By,INDIVIDUAL,12/12/2022,0,20221212-4001 Go to Doc InfoGo to File List,Comments of Payton Alaama re status of the proposed rules for cost allocation under RM21-17 et al.
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),12/12/2022,0,20221212-4004 Go to Doc InfoGo to File List,Chairman Richard Glick's response to United States Senator Martin Heinrich's et al 09/30/2022 letter re FERC’s Notice of Proposed Rulemaking under RM21-17.
Filed By,New England States Committee on Electricity,12/20/2022,0,20221220-5278 Go to Doc InfoGo to File List,"Request to Update Service List Information of New England States Committee on Electricity under ER18-1639, et. al."
Filed By,DELAWARE ENERGY USERS GROUP,12/27/2022,0,20221227-5149 Go to Doc InfoGo to File List,"Delaware Energy Users' Group submits request to update Service List under ER22-1539, et. al."
Filed By,Acadia Center,12/27/2022,0,20221227-5112 Go to Doc InfoGo to File List,"Acadia Center submits Request to Update Service List under AD22-9, et. al."
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),01/04/2023,0,20230104-4008 Go to Doc InfoGo to File List,Response to US House of Representative Jared Huffman's 11/21/2022 letter re FERC’s Notice of Proposed Rulemaking under RM21-17.
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),01/04/2023,0,20230104-4009 Go to Doc InfoGo to File List,Response to US House of Representative Kathy Castor's 08/18/2022 letter urging FERC to make changes to the Notice of Proposed Rulemaking and to expedite reforms to interconnection policies and interregional transmission planning under RM21-17.
Filed By,"Jennings Strouss & Salmon, P.L.C.",01/31/2023,0,20230131-5005 Go to Doc InfoGo to File List,"Jennings Strouss & Salmon, P.L.C submits Request to Update Official Service Lists under ER13-1206, et. al."
Filed By,Washington Energy Law LLP,02/24/2023,0,20230224-5225 Go to Doc InfoGo to File List,Washington Energy Law LLP submits Request to Update Official Service Lists under ER20-1713 et. al.
Filed By,New England States Committee on Electricity,03/03/2023,0,20230303-5110 Go to Doc InfoGo to File List,"New England States Committee on Electricity submits Request to Update Official Service Lists under ER23-980, et al."
Filed By,"SOO Green HVDC Link ProjectCo, LLC",03/14/2023,0,20230314-5109 Go to Doc InfoGo to File List,"SOO Green HVDC Link ProjectCo, LLC submits Request to Update Official Service Lists under AD21-10 et al."
Filed By,Clean Energy Buyers Association,03/20/2023,0,20230320-5170 Go to Doc InfoGo to File List,"Clean Energy Buyers Association submits Request for Change in Service Lists under AD21-10, et. al."
Filed By,"LS Power Grid, LLC",03/23/2023,0,20230323-5222 Go to Doc InfoGo to File List,"Comments of LS Power Grid, LLC under AD22-8, et. al."
Filed By,"LS Power Grid, LLC NRG Energy, Inc.",03/23/2023,0,20230323-5178 Go to Doc InfoGo to File List,"Post-Technical Conference Comments of LS Power Grid, LLC, et al. under AD22-8, et. al."
Filed By,Individual No Affiliation,04/26/2023,0,20230426-5284 Go to Doc InfoGo to File List,"Comments of US Sen. John Barrasso, M.D. (WY), Ranking Member of the Senate Committee on Natural Resources, under PL18-1, et. al."
Filed By,"Institute for Policy Integrity, New York University School o",05/18/2023,0,20230518-5161 Go to Doc InfoGo to File List,"Institute for Policy Integrity, New York University School of Law submits Request to Update Official Service List under AD21-9, et. al."
Filed By,"Alliant Energy Corporate Services, Inc.",05/26/2023,0,20230526-5239 Go to Doc InfoGo to File List,"Alliant Energy Corporate Services, Inc. submits Request to Update Service List under AD23-3, et. al."
Filed By,"Wright & Talisman, P.C.",06/20/2023,0,20230620-5207 Go to Doc InfoGo to File List,"Wright & Talisman, P.C. submits Request to Update Service List under ER04-691, et. al."
Filed By,American Public Power Association,07/13/2023,0,20230713-5097 Go to Doc InfoGo to File List,"American Public Power Association submits Notice of Withdrawal of Counsel and Request to Update Service Lists under AD16-16, et. al."
Filed By,UNITED STATES SENATE,07/24/2023,0,20230724-4001 Go to Doc InfoGo to File List,Comments of U.S. Senator Charles E. Schumer re the transmission planning and cost allocation rule etc. under RM22-14 et al.
Filed By,Coalition of MISO Transmission Customers,07/25/2023,0,20230725-5141 Go to Doc InfoGo to File List,"Coalition of MISO Transmission Customers submits Request to Update Service List under RM21-17, et. al."
Issued By,CHAIR AND IMMEDIATE STAFF,08/09/2023,0,20230809-4001 Go to Doc InfoGo to File List,"Chairman Willie Phillip's response to U.S. Senator Charles E. Schumer's July 20, 2023 letter re FERC's notices of proposed rulemakings related to electric transmission under RM22-14 et al."
Filed By,Pennsylvania Public Utility Commission,09/11/2023,0,20230911-5048 Go to Doc InfoGo to File List,"Pennsylvania Public Utility Commission submits Request to Update Service List under AD16-16, et. al."
Filed By,"WATT Coalition Electricity Consumers Resource Council NASUCA , American Council on Renewable Energy , Clean Energy Buyers Association , Southern Renewable Energy Association , Advanced Energy United , Solar Energy Industries Association , NATURAL RESOURCES DEFENSE COUNCIL ,",09/20/2023,0,20230920-5083 Go to Doc InfoGo to File List,"Comments of WATT Coalition, et al. re Grid Enhancing Technologies under RM21-17, et al."
Issued By,COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION),09/28/2023,0,20230928-4006 Go to Doc InfoGo to File List,"Commissioner James P. Danly's response to U.S. Senator Charles E. Schumer's July 20, 2023 letter re FERC's proposed rulemakings on transmission planning and cost allocation etc. under RM22-14 et al."
Filed By,National Caucus of Environmental Legislators,10/04/2023,0,20231004-5029 Go to Doc InfoGo to File List,Comments of National Caucus of Environmental Legislators re FERC's notices of proposed rulemakings related to Regional Transmission Planning under RM21-17.
Filed By,NATIONAL CAUCUS OF ENVIRONMENTAL LEGISLATORS,10/05/2023,0,20231005-4000 Go to Doc InfoGo to File List,Comments of National Caucus of Environmental Legislators re FERC's notices of proposed rulemakings related to Regional Transmission Planning Rule under RM21-17.
Issued By,COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION),10/11/2023,0,20231011-4002 Go to Doc InfoGo to File List,"Commissioner Allison Clements’ response to United States Senator Kevin Cramer's September 12, 2023 letter re transmission planning, cost allocation, and the implementation of the federal backstop siting authority under RM21-17 et al."
Filed By,"MONTCLAIR PRESBYTERIAN CHURCH OAKLAND, CALIFORNIA",10/24/2023,0,20231024-0003 Go to Doc InfoGo to File List,"Comments of the Montclair Presbyterian Church in Oakland, California under RM21-17."
Filed By,"Tri-State Generation and Transmission Association, Inc.",11/14/2023,0,20231114-5064 Go to Doc InfoGo to File List,"Tri-State Generation and Transmission Association, Inc. submits Request to Update Service List under EL20-25, et. al."
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),11/16/2023,0,20231116-4001 Go to Doc InfoGo to File List,Chairman Willie Phillips' response to National Caucus of Environmental Legislators re FERC's notice of proposed rulemakings related to Regional Transmission Planning under RM21-17 et al.
Issued By,COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION),11/17/2023,0,20231117-4003 Go to Doc InfoGo to File List,"Commissioner Allison Clements' response to National Caucus of Environmental Legislators' October 4, 2023 letter re FERC's notices of proposed rulemakings related to Regional Transmission Planning under RM21-17."
Filed By,Betts & Holt LLP,11/21/2023,0,20231121-5107 Go to Doc InfoGo to File List,"Betts & Holt LLP submits Request to Update Service List under EL14-12, et. al."
Filed By,UNITED STATES SENATOR,11/30/2023,0,20231130-4001 Go to Doc InfoGo to File List,Comments of United States Senator Sheldon Whitehouse requesting FERC to strengthen and swiftly finalize its regional transmission planning and cost allocation rule etc. under RM21-17 et al.
Filed By,"Tri-State Generation and Transmission Association, Inc.",11/30/2023,0,20231130-5015 Go to Doc InfoGo to File List,"Tri-State Generation and Transmission Association, Inc. submits Request to Update Service List under ER22-282, et al."
Filed By,National Association of Regulatory Utility Commissioners,11/30/2023,0,20231130-5149 Go to Doc InfoGo to File List,"National Association of Regulatory Utility Commissioners submits Request to Update Service List under QF13-402, et al."
Filed By,Cross-Sector Coalition,12/07/2023,0,20231207-5131 Go to Doc InfoGo to File List,"Comments of Cross Sector Coalition in Support of FERC's proposed rulemakings on transmission planning and cost allocation, et al. under RM21-17."
Filed By,NATURAL RESOURCES DEFENSE COUNCIL,12/08/2023,0,20231208-5026 Go to Doc InfoGo to File List,"Comments of Natural Resources Defense Council, et al. re FERC's Notices of Proposed Rulemakings related to Regional Transmission Planning under RM21-17."
Filed By,American Council on Renewable Energy,12/13/2023,0,20231213-5057 Go to Doc InfoGo to File List,Comments of American Council on Renewable Energy in Support of FERC's proposed rulemakings on transmission planning and cost allocation under RM21-17.
Filed By,"Institute for Policy Integrity, New York University School o",12/14/2023,0,20231214-5082 Go to Doc InfoGo to File List,Comments of Institute for Policy Integrity at New York University School of Law re Notice of Proposed Rulemaking under RM21-17.
